participant,age,female,trial,date,time,condition,crowding_axis,n_errors,n_hits,prop_correct,dot1,is_target1,dot2,is_target2,dot3,is_target3,dot4,is_target4,dot5,is_target5
09_YL,22,1,23,23/08/2013,11:25:40 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,7,1,8,1
09_YL,22,1,24,23/08/2013,11:26:04 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
09_YL,22,1,25,23/08/2013,11:26:29 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,7,1
09_YL,22,1,26,23/08/2013,11:26:55 am,vertical,strong,1,4,0.8,0,1,2,1,3,1,6,0,8,1
09_YL,22,1,27,23/08/2013,11:27:20 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
09_YL,22,1,28,23/08/2013,11:27:46 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,7,0,9,1
09_YL,22,1,29,23/08/2013,11:28:11 am,vertical,strong,2,3,0.6,1,1,2,1,4,0,5,0,8,1
09_YL,22,1,30,23/08/2013,11:28:35 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
09_YL,22,1,31,23/08/2013,11:28:58 am,horizontal,weak,0,5,1.0,0,1,1,1,4,1,6,1,8,1
09_YL,22,1,32,23/08/2013,11:29:22 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,8,1,9,1
09_YL,22,1,33,23/08/2013,11:29:47 am,horizontal,weak,1,4,0.8,1,1,4,1,6,1,7,1,8,0
09_YL,22,1,34,23/08/2013,11:30:11 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,5,1
09_YL,22,1,35,23/08/2013,11:30:35 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
09_YL,22,1,36,23/08/2013,11:31:00 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,7,1
09_YL,22,1,37,23/08/2013,11:31:25 am,vertical,strong,1,4,0.8,0,1,3,1,5,1,6,1,9,0
09_YL,22,1,38,23/08/2013,11:31:49 am,vertical,strong,2,3,0.6,0,1,2,0,4,1,6,1,8,0
09_YL,22,1,39,23/08/2013,11:33:13 am,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,8,1
09_YL,22,1,40,23/08/2013,11:33:38 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
09_YL,22,1,41,23/08/2013,11:34:01 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
09_YL,22,1,42,23/08/2013,11:34:28 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,4,1
09_YL,22,1,43,23/08/2013,11:34:51 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
09_YL,22,1,44,23/08/2013,11:35:14 am,vertical,strong,1,4,0.8,0,1,1,1,4,1,7,1,9,0
09_YL,22,1,45,23/08/2013,11:35:38 am,horizontal,weak,2,3,0.6,0,1,1,1,2,0,5,0,6,1
09_YL,22,1,46,23/08/2013,11:36:03 am,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
09_YL,22,1,47,23/08/2013,11:36:26 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
09_YL,22,1,48,23/08/2013,11:36:51 am,horizontal,weak,0,5,1.0,0,1,4,1,6,1,7,1,8,1
09_YL,22,1,49,23/08/2013,11:37:14 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,9,1
09_YL,22,1,50,23/08/2013,11:37:38 am,horizontal,weak,1,4,0.8,0,1,2,1,4,1,6,1,9,0
09_YL,22,1,51,23/08/2013,11:38:01 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,5,1
09_YL,22,1,52,23/08/2013,11:38:26 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,6,1,9,0
09_YL,22,1,53,23/08/2013,11:38:52 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,6,1
09_YL,22,1,54,23/08/2013,11:39:17 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
09_YL,22,1,55,23/08/2013,11:39:40 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,4,0
09_YL,22,1,56,23/08/2013,11:40:03 am,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,1,6,0
09_YL,22,1,57,23/08/2013,11:40:28 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,7,1
09_YL,22,1,58,23/08/2013,11:40:52 am,vertical,strong,1,4,0.8,0,1,1,1,2,0,3,1,4,1
09_YL,22,1,59,23/08/2013,11:41:16 am,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,6,1
10_TP,27,0,0,23/08/2013,02:04:59 pm,horizontal,weak,0,5,1.0,0,1,2,1,4,1,7,1,9,1
10_TP,27,0,1,23/08/2013,02:05:21 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
10_TP,27,0,2,23/08/2013,02:05:42 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,9,0
10_TP,27,0,3,23/08/2013,02:06:03 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,7,1,9,1
10_TP,27,0,4,23/08/2013,02:06:27 pm,vertical,strong,1,4,0.8,1,1,3,1,7,0,8,1,9,1
10_TP,27,0,5,23/08/2013,02:06:49 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,9,1
10_TP,27,0,6,23/08/2013,02:07:10 pm,vertical,strong,2,3,0.6,1,1,2,1,3,0,5,1,9,0
10_TP,27,0,7,23/08/2013,02:07:35 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
10_TP,27,0,8,23/08/2013,02:07:56 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,7,1,8,1
10_TP,27,0,9,23/08/2013,02:08:16 pm,vertical,strong,3,2,0.4,3,0,4,1,5,0,6,1,7,0
10_TP,27,0,10,23/08/2013,02:08:37 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,5,0
10_TP,27,0,11,23/08/2013,02:08:58 pm,vertical,strong,2,3,0.6,2,1,3,0,4,1,5,0,8,1
10_TP,27,0,12,23/08/2013,02:09:20 pm,horizontal,weak,2,3,0.6,2,1,4,1,5,0,7,0,9,1
10_TP,27,0,13,23/08/2013,02:09:42 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,6,1
10_TP,27,0,14,23/08/2013,02:10:02 pm,horizontal,weak,2,3,0.6,0,1,3,1,4,1,6,0,9,0
10_TP,27,0,15,23/08/2013,02:10:23 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,6,1,8,0
10_TP,27,0,16,23/08/2013,02:10:42 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,9,1
10_TP,27,0,17,23/08/2013,02:11:07 pm,horizontal,weak,2,3,0.6,0,1,2,1,7,1,8,0,9,0
10_TP,27,0,18,23/08/2013,02:11:27 pm,vertical,strong,3,2,0.4,2,1,3,1,5,0,8,0,9,0
10_TP,27,0,19,23/08/2013,02:11:46 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,6,1,7,1
10_TP,27,0,20,23/08/2013,02:12:06 pm,horizontal,weak,1,4,0.8,1,1,2,1,4,1,7,1,8,0
10_TP,27,0,21,23/08/2013,02:12:31 pm,vertical,strong,1,4,0.8,1,1,2,1,5,1,6,1,8,0
10_TP,27,0,22,23/08/2013,02:12:53 pm,vertical,strong,2,3,0.6,0,1,1,1,2,0,6,1,7,0
10_TP,27,0,23,23/08/2013,02:13:14 pm,horizontal,weak,1,4,0.8,0,1,2,0,4,1,8,1,9,1
10_TP,27,0,24,23/08/2013,02:13:34 pm,vertical,strong,2,3,0.6,1,1,2,1,6,0,8,1,9,0
10_TP,27,0,25,23/08/2013,02:13:53 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,1,8,0
10_TP,27,0,26,23/08/2013,02:14:15 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,0,3,1,9,1
10_TP,27,0,27,23/08/2013,02:14:37 pm,horizontal,weak,1,4,0.8,0,1,1,1,5,1,8,0,9,1
10_TP,27,0,28,23/08/2013,02:14:56 pm,vertical,strong,1,4,0.8,0,1,2,0,4,1,6,1,8,1
10_TP,27,0,29,23/08/2013,02:15:17 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,8,0
10_TP,27,0,30,23/08/2013,02:15:37 pm,vertical,strong,0,5,1.0,0,1,2,1,3,1,6,1,7,1
10_TP,27,0,31,23/08/2013,02:15:59 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
10_TP,27,0,32,23/08/2013,02:16:19 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,9,0
10_TP,27,0,33,23/08/2013,02:16:40 pm,horizontal,weak,0,5,1.0,0,1,1,1,3,1,5,1,9,1
10_TP,27,0,34,23/08/2013,02:17:00 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,0,6,1,7,1
10_TP,27,0,35,23/08/2013,02:17:20 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,7,0
10_TP,27,0,36,23/08/2013,02:17:41 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,0,6,1
10_TP,27,0,37,23/08/2013,02:18:01 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,9,1
10_TP,27,0,38,23/08/2013,02:18:21 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,7,1
10_TP,27,0,39,23/08/2013,02:18:41 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
10_TP,27,0,40,23/08/2013,02:19:00 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,0,6,1
10_TP,27,0,41,23/08/2013,02:19:20 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,7,1,9,1
10_TP,27,0,42,23/08/2013,02:19:39 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,5,1,9,0
10_TP,27,0,43,23/08/2013,02:19:58 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
10_TP,27,0,44,23/08/2013,02:20:19 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,7,1,8,0
10_TP,27,0,45,23/08/2013,02:20:40 pm,horizontal,weak,2,3,0.6,0,1,1,1,2,1,7,0,8,0
10_TP,27,0,46,23/08/2013,02:21:00 pm,vertical,strong,1,4,0.8,0,1,2,1,3,1,5,0,6,1
10_TP,27,0,47,23/08/2013,02:21:20 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,7,0,9,1
10_TP,27,0,48,23/08/2013,02:21:42 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
10_TP,27,0,49,23/08/2013,02:22:09 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,6,1
10_TP,27,0,50,23/08/2013,02:22:29 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,1,6,0
10_TP,27,0,51,23/08/2013,02:22:48 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,7,1
10_TP,27,0,52,23/08/2013,02:23:09 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,9,0
10_TP,27,0,53,23/08/2013,02:23:36 pm,vertical,strong,2,3,0.6,2,1,3,0,7,1,8,1,9,0
10_TP,27,0,54,23/08/2013,02:23:58 pm,vertical,strong,2,3,0.6,0,1,5,0,6,1,7,1,9,0
10_TP,27,0,55,23/08/2013,02:24:17 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,1,5,0
10_TP,27,0,56,23/08/2013,02:24:37 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,7,1
10_TP,27,0,57,23/08/2013,02:24:57 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
10_TP,27,0,58,23/08/2013,02:25:18 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,6,1,9,1
10_TP,27,0,59,23/08/2013,02:25:39 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,7,1
11_KV,22,1,0,23/08/2013,04:11:46 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,5,1,6,0
11_KV,22,1,1,23/08/2013,04:12:01 pm,vertical,strong,2,3,0.6,1,1,3,0,5,1,6,1,9,0
11_KV,22,1,2,23/08/2013,04:12:16 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,7,1,9,0
11_KV,22,1,3,23/08/2013,04:12:33 pm,horizontal,weak,1,4,0.8,0,1,2,1,5,1,7,1,8,0
11_KV,22,1,4,23/08/2013,04:12:48 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,1,8,1,9,0
11_KV,22,1,5,23/08/2013,04:13:02 pm,vertical,strong,1,4,0.8,0,1,3,1,4,0,5,1,8,1
11_KV,22,1,6,23/08/2013,04:13:17 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,7,1
11_KV,22,1,7,23/08/2013,04:13:30 pm,vertical,strong,0,5,1.0,0,1,1,1,3,1,5,1,7,1
11_KV,22,1,8,23/08/2013,04:13:45 pm,vertical,strong,2,3,0.6,0,1,2,0,4,0,6,1,9,1
11_KV,22,1,9,23/08/2013,04:13:59 pm,horizontal,weak,1,4,0.8,0,1,4,1,5,1,6,1,8,0
11_KV,22,1,10,23/08/2013,04:14:32 pm,vertical,strong,2,3,0.6,1,1,3,1,4,0,6,0,9,1
11_KV,22,1,11,23/08/2013,04:14:46 pm,vertical,strong,1,4,0.8,0,1,1,1,3,0,4,1,6,1
11_KV,22,1,12,23/08/2013,04:15:00 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,5,1,9,1
11_KV,22,1,13,23/08/2013,04:15:14 pm,horizontal,weak,1,4,0.8,2,1,3,1,4,1,5,1,6,0
11_KV,22,1,14,23/08/2013,04:15:27 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,1,5,0
11_KV,22,1,15,23/08/2013,04:15:41 pm,vertical,strong,1,4,0.8,0,1,2,1,3,0,5,1,8,1
11_KV,22,1,16,23/08/2013,04:15:55 pm,vertical,strong,1,4,0.8,0,1,1,1,4,1,5,1,7,0
11_KV,22,1,17,23/08/2013,04:16:11 pm,horizontal,weak,3,2,0.4,1,1,4,1,5,0,6,0,7,0
11_KV,22,1,18,23/08/2013,04:16:25 pm,horizontal,weak,0,5,1.0,0,1,1,1,4,1,5,1,8,1
11_KV,22,1,19,23/08/2013,04:16:39 pm,vertical,strong,2,3,0.6,0,1,2,1,7,1,8,0,9,0
11_KV,22,1,20,23/08/2013,04:16:52 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,6,1,9,0
11_KV,22,1,21,23/08/2013,04:17:08 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,1,9,0
11_KV,22,1,22,23/08/2013,04:17:22 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,8,1,9,0
11_KV,22,1,23,23/08/2013,04:17:37 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,9,0
11_KV,22,1,24,23/08/2013,04:17:50 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,9,1
11_KV,22,1,25,23/08/2013,04:18:04 pm,horizontal,weak,0,5,1.0,0,1,2,1,3,1,4,1,5,1
11_KV,22,1,26,23/08/2013,04:18:19 pm,vertical,strong,2,3,0.6,2,0,3,1,4,0,5,1,9,1
11_KV,22,1,27,23/08/2013,04:18:32 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,7,0
11_KV,22,1,28,23/08/2013,04:18:46 pm,vertical,strong,2,3,0.6,1,1,2,1,5,1,8,0,9,0
11_KV,22,1,29,23/08/2013,04:19:02 pm,vertical,strong,2,3,0.6,0,1,4,0,7,1,8,0,9,1
11_KV,22,1,30,23/08/2013,04:19:17 pm,vertical,strong,1,4,0.8,0,1,1,0,3,1,6,1,7,1
11_KV,22,1,31,23/08/2013,04:19:31 pm,vertical,strong,2,3,0.6,1,1,5,1,6,1,7,0,8,0
11_KV,22,1,32,23/08/2013,04:19:44 pm,vertical,strong,2,3,0.6,1,1,2,1,3,0,5,1,9,0
11_KV,22,1,33,23/08/2013,04:19:57 pm,vertical,strong,1,4,0.8,0,1,1,1,2,0,3,1,4,1
11_KV,22,1,34,23/08/2013,04:20:11 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,6,0,9,1
11_KV,22,1,35,23/08/2013,04:20:23 pm,vertical,strong,2,3,0.6,0,1,2,0,4,0,5,1,8,1
11_KV,22,1,36,23/08/2013,04:20:39 pm,horizontal,weak,2,3,0.6,0,1,1,1,5,1,6,0,9,0
11_KV,22,1,37,23/08/2013,04:20:53 pm,vertical,strong,2,3,0.6,0,1,1,0,4,1,5,1,6,0
11_KV,22,1,38,23/08/2013,04:21:15 pm,horizontal,weak,1,4,0.8,0,1,1,1,3,1,6,0,7,1
11_KV,22,1,39,23/08/2013,04:21:29 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,9,1
11_KV,22,1,40,23/08/2013,04:21:42 pm,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,9,1
11_KV,22,1,41,23/08/2013,04:21:56 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,8,0
11_KV,22,1,42,23/08/2013,04:22:10 pm,horizontal,weak,1,4,0.8,1,1,2,1,3,1,4,1,7,0
11_KV,22,1,43,23/08/2013,04:22:26 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,0,8,1
11_KV,22,1,44,23/08/2013,04:22:40 pm,vertical,strong,1,4,0.8,1,1,2,0,3,1,4,1,7,1
11_KV,22,1,45,23/08/2013,04:22:53 pm,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,7,0
11_KV,22,1,46,23/08/2013,04:23:06 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
11_KV,22,1,47,23/08/2013,04:23:19 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,5,0
11_KV,22,1,48,23/08/2013,04:23:32 pm,horizontal,weak,1,4,0.8,0,1,2,1,4,1,6,0,7,1
11_KV,22,1,49,23/08/2013,04:23:46 pm,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,1,7,0
11_KV,22,1,50,23/08/2013,04:24:00 pm,vertical,strong,1,4,0.8,1,1,2,1,3,0,4,1,5,1
11_KV,22,1,51,23/08/2013,04:24:12 pm,horizontal,weak,2,3,0.6,0,1,1,1,2,0,4,1,6,0
11_KV,22,1,52,23/08/2013,04:24:27 pm,vertical,strong,1,4,0.8,0,1,2,1,5,1,6,0,7,1
11_KV,22,1,53,23/08/2013,04:24:41 pm,horizontal,weak,1,4,0.8,1,1,3,1,5,0,6,1,8,1
11_KV,22,1,54,23/08/2013,04:24:53 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,7,0
11_KV,22,1,55,23/08/2013,04:25:09 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,5,1
11_KV,22,1,56,23/08/2013,04:25:23 pm,horizontal,weak,1,4,0.8,0,1,2,1,5,1,6,1,7,0
11_KV,22,1,57,23/08/2013,04:25:36 pm,vertical,strong,0,5,1.0,0,1,1,1,2,1,4,1,8,1
11_KV,22,1,58,23/08/2013,04:25:48 pm,horizontal,weak,1,4,0.8,0,1,1,1,2,1,4,1,6,0
11_KV,22,1,59,23/08/2013,04:26:02 pm,horizontal,weak,1,4,0.8,0,1,2,1,3,1,4,1,7,0
12_AV,24,1,0,26/08/2013,09:14:04 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
12_AV,24,1,1,26/08/2013,09:14:26 am,horizontal,weak,1,4,0.8,1,0,2,1,3,1,4,1,5,1
12_AV,24,1,2,26/08/2013,09:14:50 am,horizontal,weak,1,4,0.8,0,1,2,1,5,1,6,1,9,0
12_AV,24,1,3,26/08/2013,09:15:12 am,horizontal,weak,1,4,0.8,0,1,1,1,2,1,6,1,8,0
12_AV,24,1,4,26/08/2013,09:15:36 am,horizontal,weak,1,4,0.8,0,1,1,1,3,1,8,1,9,0
12_AV,24,1,5,26/08/2013,09:15:59 am,horizontal,weak,1,4,0.8,1,1,2,1,3,1,4,1,5,0
12_AV,24,1,6,26/08/2013,09:16:20 am,horizontal,weak,2,3,0.6,0,1,2,1,6,1,7,0,9,0
12_AV,24,1,7,26/08/2013,09:16:44 am,horizontal,weak,1,4,0.8,0,1,1,1,2,1,5,0,6,1
12_AV,24,1,8,26/08/2013,09:17:09 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,6,1
12_AV,24,1,9,26/08/2013,09:17:32 am,horizontal,weak,2,3,0.6,1,1,2,0,3,1,4,1,6,0
12_AV,24,1,10,26/08/2013,09:17:53 am,horizontal,weak,1,4,0.8,0,1,1,1,2,1,3,1,6,0
12_AV,24,1,11,26/08/2013,09:18:16 am,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,7,1
12_AV,24,1,12,26/08/2013,09:18:39 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,7,1,8,1
12_AV,24,1,13,26/08/2013,09:19:01 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,8,1
12_AV,24,1,14,26/08/2013,09:19:29 am,horizontal,weak,1,4,0.8,0,1,1,1,3,1,5,0,6,1
12_AV,24,1,15,26/08/2013,09:19:51 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,4,1
12_AV,24,1,16,26/08/2013,09:20:15 am,horizontal,weak,0,5,1.0,0,1,1,1,3,1,5,1,9,1
12_AV,24,1,17,26/08/2013,09:20:36 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,7,1
12_AV,24,1,18,26/08/2013,09:20:58 am,vertical,strong,0,5,1.0,0,1,2,1,4,1,5,1,6,1
12_AV,24,1,19,26/08/2013,09:22:22 am,vertical,strong,2,3,0.6,0,1,1,1,2,0,4,1,5,0
12_AV,24,1,20,26/08/2013,09:22:49 am,vertical,strong,1,4,0.8,0,1,3,1,5,1,6,1,8,0
12_AV,24,1,21,26/08/2013,09:23:11 am,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,9,1
12_AV,24,1,22,26/08/2013,09:23:35 am,vertical,strong,0,5,1.0,0,1,1,1,3,1,4,1,6,1
12_AV,24,1,23,26/08/2013,09:23:58 am,vertical,strong,1,4,0.8,0,1,2,1,4,1,7,0,8,1
12_AV,24,1,24,26/08/2013,09:24:21 am,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,6,1
12_AV,24,1,25,26/08/2013,09:24:43 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,6,1
12_AV,24,1,26,26/08/2013,09:25:06 am,vertical,strong,1,4,0.8,2,1,3,1,5,1,7,0,8,1
12_AV,24,1,27,26/08/2013,09:25:36 am,horizontal,weak,1,4,0.8,0,1,1,1,2,0,5,1,7,1
12_AV,24,1,28,26/08/2013,09:25:59 am,vertical,strong,0,5,1.0,0,1,1,1,3,1,7,1,8,1
12_AV,24,1,29,26/08/2013,09:26:24 am,vertical,strong,0,5,1.0,0,1,2,1,3,1,5,1,6,1
12_AV,24,1,30,26/08/2013,09:26:47 am,horizontal,weak,2,3,0.6,0,1,1,1,2,1,7,0,9,0
12_AV,24,1,31,26/08/2013,09:27:09 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,4,1,9,0
12_AV,24,1,32,26/08/2013,09:27:33 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,9,1
12_AV,24,1,33,26/08/2013,09:27:57 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,6,1,9,1
12_AV,24,1,34,26/08/2013,09:28:20 am,vertical,strong,2,3,0.6,0,1,1,1,2,0,5,0,7,1
12_AV,24,1,35,26/08/2013,09:28:46 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,6,0
12_AV,24,1,36,26/08/2013,09:29:10 am,vertical,strong,0,5,1.0,0,1,1,1,4,1,5,1,8,1
12_AV,24,1,37,26/08/2013,09:29:34 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,3,1,8,0
12_AV,24,1,38,26/08/2013,09:29:55 am,vertical,strong,2,3,0.6,0,1,2,1,6,0,7,1,8,0
12_AV,24,1,39,26/08/2013,09:31:19 am,vertical,strong,1,4,0.8,0,1,4,1,6,0,7,1,9,1
12_AV,24,1,40,26/08/2013,09:31:42 am,vertical,strong,2,3,0.6,2,1,3,1,4,1,5,0,8,0
12_AV,24,1,41,26/08/2013,09:32:04 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,5,1,6,1
12_AV,24,1,42,26/08/2013,09:32:26 am,vertical,strong,1,4,0.8,1,1,2,1,3,1,5,1,8,0
12_AV,24,1,43,26/08/2013,09:32:48 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,6,1,8,1
12_AV,24,1,44,26/08/2013,09:33:12 am,horizontal,weak,1,4,0.8,1,1,3,1,4,1,7,0,9,1
12_AV,24,1,45,26/08/2013,09:33:34 am,horizontal,weak,2,3,0.6,1,1,2,0,3,1,5,1,9,0
12_AV,24,1,46,26/08/2013,09:33:57 am,horizontal,weak,1,4,0.8,0,1,1,1,3,1,4,0,5,1
12_AV,24,1,47,26/08/2013,09:34:20 am,vertical,strong,1,4,0.8,0,1,1,1,3,1,5,0,7,1
12_AV,24,1,48,26/08/2013,09:34:44 am,vertical,strong,1,4,0.8,0,1,1,1,2,1,5,1,8,0
12_AV,24,1,49,26/08/2013,09:35:05 am,vertical,strong,1,4,0.8,0,1,1,1,2,0,4,1,8,1
12_AV,24,1,50,26/08/2013,09:35:27 am,horizontal,weak,1,4,0.8,0,1,2,1,3,0,4,1,6,1
12_AV,24,1,51,26/08/2013,09:35:51 am,horizontal,weak,1,4,0.8,2,1,3,1,4,1,5,0,8,1
12_AV,24,1,52,26/08/2013,09:36:13 am,horizontal,weak,1,4,0.8,0,1,1,1,3,0,5,1,6,1
12_AV,24,1,53,26/08/2013,09:36:37 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,5,1,6,1
12_AV,24,1,54,26/08/2013,09:36:59 am,horizontal,weak,2,3,0.6,0,1,1,1,2,0,7,0,9,1
12_AV,24,1,55,26/08/2013,09:37:21 am,vertical,strong,1,4,0.8,0,1,2,1,5,1,7,0,8,1
12_AV,24,1,56,26/08/2013,09:37:44 am,vertical,strong,0,5,1.0,0,1,1,1,2,1,3,1,9,1
12_AV,24,1,57,26/08/2013,09:38:06 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,8,1
12_AV,24,1,58,26/08/2013,09:38:28 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,6,1
12_AV,24,1,59,26/08/2013,09:38:49 am,vertical,strong,1,4,0.8,0,1,1,1,4,1,5,1,7,0
13_JB,28,0,0,26/08/2013,10:13:08 am,horizontal,weak,1,4,0.8,0,1,2,1,4,1,5,0,8,1
13_JB,28,0,1,26/08/2013,10:13:30 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,4,1,5,1
13_JB,28,0,2,26/08/2013,10:13:54 am,horizontal,weak,2,3,0.6,0,1,1,1,3,1,5,0,6,0
13_JB,28,0,3,26/08/2013,10:14:17 am,vertical,strong,1,4,0.8,0,1,1,1,3,1,4,0,7,1
13_JB,28,0,4,26/08/2013,10:14:40 am,horizontal,weak,0,5,1.0,0,1,1,1,2,1,3,1,5,1
13_JB,28,0,5,26/08/2013,10:15:01 am,horizontal,weak,0,5,1.0,0,1,1,1,3,1,4,1,5,1
13_JB,28,0,6,26/08/2013,10:15:24 am,horizontal,weak,2,3,0.6,0,1,1,0,3,1,4,1,8,0
